barcode	x	y
cell_27407	11456.085399303063	8581.975262412818
cell_27408	10607.320288066296	9594.541432470458
cell_27409	10930.216594088128	9437.933550881744
cell_27410	10508.015115883953	9286.268166108779
cell_27411	11102.505206511083	8269.466586931016
cell_27412	10398.978833288827	9217.678274359661
cell_27413	11269.040301559175	9380.367777633719
cell_27414	11183.58594963493	9469.532796900612
cell_27415	11385.014893283616	9301.023906393011
cell_27416	10917.111723611915	8558.76228890209
cell_27417	9810.361203768944	9758.053696485411
cell_27418	10403.249594876264	10506.60324288421
cell_27419	9881.951689688838	8960.207244787454
cell_27420	10186.5375248223	10316.735768106877
cell_27421	10456.917077204915	10094.673983784605
cell_27422	10723.703663018085	9230.184095860568
cell_27423	10746.075978463887	9348.827315627123
cell_27424	10220.836979367503	10065.968843244067
cell_27425	11559.209049916759	10799.624479660464
cell_27426	10274.254147154672	11192.015377505748
cell_27427	11088.057597170526	9300.655443180638
cell_27428	11308.171257337855	8307.876698256825
cell_27429	10673.303899703646	8594.471422874305
cell_27430	10870.44194107993	9567.573679623423
cell_27431	10557.56057387559	9304.549739125629
cell_27432	10418.366738846284	10975.117115822835
cell_27433	10851.83382063777	8606.191893729363
cell_27434	11410.572082110783	10645.94298018821
cell_27435	11410.239039887796	9114.823987642098
cell_27436	11331.07973957533	8208.236840915872
cell_27437	11359.01926380794	8931.034178346748
cell_27438	9902.202472795054	8847.480152324788
cell_27439	11521.6431297657	10134.034547693738
cell_27440	10565.07141823967	8847.049128166724
cell_27441	9902.273183981762	10780.066831148513
cell_27442	9950.469894852711	9002.190179900439
cell_27443	10741.98677325093	8478.64141755387
cell_27444	10093.400342779445	8114.286504450299
cell_27445	10917.101437646843	9587.087327689353
cell_27446	10745.13439733244	10255.738892067691
cell_27447	10644.393606551646	8616.255329703507
cell_27448	11561.771047908429	9532.915611931541
cell_27449	9783.0917099337	10760.133472756419
cell_27450	10782.822938671017	10266.141842500792
cell_27451	11368.003789528724	8472.039909187182
cell_27452	10488.470034401804	8709.54744262492
cell_27453	11005.06900194473	9236.066429617536
cell_27454	9974.6617871809	8655.733158934801
cell_27455	10063.690109641877	8173.956545270891
cell_27456	10925.371905157714	9239.752164038448
cell_27457	11328.866473309925	10497.88866540642
cell_27458	10493.997886714773	9803.277718336572
cell_27459	10087.244548664083	9112.70791076436
cell_27460	10127.668297396694	8985.291330535632
cell_27461	10589.397998955143	10757.404421399031
cell_27462	10993.759818802031	9335.906736625104
cell_27463	11496.643500440287	9628.18613413766
cell_27464	11419.87615662392	9315.15627959634
cell_27465	9862.839131521014	9776.613089847951
cell_27466	10898.02954378249	9576.376019962338
cell_27467	10178.100792960771	9020.844821121245
cell_27468	10364.29444041649	9337.086609872516
cell_27470	10916.650596488978	9467.859343211541
cell_27471	11511.911314257453	8524.45481161008
cell_27472	9928.323568934433	10589.249436859885
cell_27473	10950.321506080318	10205.219038348338
cell_27474	11547.951828152409	9863.622639935384
cell_27475	11576.018935040935	8172.96310848541
cell_27476	11361.389399399197	9600.524069047586
cell_27477	11215.565282813039	8712.234640391627
cell_27478	11463.595861218177	9654.46782520014
cell_27479	9997.49345971203	8816.901850605653
cell_27480	10840.500303974002	8478.282842925038
cell_27481	10783.082775495275	9279.265246309707
cell_27482	9761.144602856915	8801.903522824297
cell_27483	10922.17425859014	9510.860350791158
cell_27484	10096.177357909048	10716.257700760436
cell_27485	9991.027658588306	10847.017944346735
cell_27486	10060.002924348582	11169.74234545984
cell_27487	11234.289168208006	9450.59520330349
cell_27488	11205.577573843982	8086.336951322908
cell_27489	10035.712417433198	10366.069410403594
cell_27490	9941.55300235981	8551.617358972173
cell_27491	11513.726459787838	10171.138097022184
cell_27492	9995.981785660231	10383.323834950224
cell_27493	10109.182115500857	8788.411196230567
cell_27494	10475.322576013727	10424.84563016891
cell_27495	11031.439742441109	9745.81730658196
cell_27496	11224.514127986813	8382.866177242822
cell_27497	11346.173641597281	9283.895081946326
cell_27498	11360.530904612828	9220.543187393949
cell_27499	11136.224177278951	8360.730587378057
cell_27500	11437.412949282992	8098.610196486031
cell_27501	10752.346237755528	9217.19618470192
cell_27502	10877.761424909491	8884.335719810082
cell_27503	9813.83912586784	9787.829852988261
cell_27504	10655.723283844962	10954.294953728517
cell_27505	10562.478791798114	8888.920175512816
cell_27507	10804.203604645752	8568.611534642861
cell_27508	10221.686530356463	10613.98600193652
cell_27510	10456.609716282035	10450.558102416135
cell_27511	9721.850112042415	9342.645357629848
cell_27512	10179.762809644662	8765.785740375186
cell_27513	10157.274409870624	8432.391054726073
cell_27514	9745.225235002916	8594.36933748638
cell_27515	9969.659164698054	11003.58496592602
cell_27516	10127.61253301128	9141.022713904717
cell_27517	10167.97754433579	10789.119102387083
cell_27518	9806.75513626601	8581.151163339926
cell_27519	9853.052373272261	9673.167786015762
cell_27520	10463.035583773435	9728.084513278405
cell_27521	11064.887433234338	11241.12125539019
cell_27522	10595.152885984753	9214.626186334464
cell_27524	10704.219758688909	8201.796283412088
cell_27525	10166.658702493816	8929.438616286361
cell_27526	10236.878697175529	10517.794049765918
cell_27527	11603.463163695447	10290.078979521497
cell_27528	11358.017801969076	10221.884121025678
cell_27529	10699.058555833188	10075.63242395193
cell_27530	10304.198424928141	10601.95533367811
cell_27531	11598.174376681585	10319.526824852828
cell_27532	9958.270358531914	9286.073386495005
cell_27533	10355.428756736696	9764.772013351563
cell_27534	9972.547537528562	9524.840160331269
cell_27535	11429.91738407274	8625.605971930343
cell_27536	10900.572655800024	9152.946501531444
cell_27537	11532.686145227493	10045.800854935947
cell_27538	11191.679952718678	10510.873680875435
cell_27539	11475.371984497253	9301.89979779782
cell_27540	10014.478953847249	9055.839135728682
cell_27541	10368.086366315953	9067.340729830412
cell_27542	11013.564434898153	9767.36043384032
cell_27543	9935.824359835811	11228.461639659643
cell_27544	11396.506180317758	9008.34987897966
cell_27545	10324.41507271795	9129.217989548803
cell_27546	9899.128277591159	8806.902020349544
cell_27547	10854.800335579237	10136.708208172728
cell_27548	10772.561854360847	8567.180014222451
cell_27549	11576.40192812669	9210.800261958339
cell_27550	9905.765037146759	11265.888261932865
cell_27551	10771.061155338908	10400.789894945556
cell_27553	9764.529740381291	9271.241579816326
cell_27554	11119.348613079574	9577.381603563475
cell_27555	10924.166542155117	10106.686693435993
cell_27556	11075.592239906453	8335.087372868482
cell_27557	9888.792193410332	10016.6141597172
cell_27558	10917.007551058652	9207.868168134411
cell_27559	10455.362263168505	11159.929283683288
cell_27560	10638.428932836237	10325.066866043182
cell_27561	10099.116850407267	8150.990922239525
cell_27562	11145.760546421661	9495.277707124435
cell_27563	11520.738279003255	8270.161390733761
cell_27564	10974.64787616934	9718.786822723054
cell_27565	11212.710389225873	10439.982293869249
cell_27566	9885.830470213843	10241.625148073465
cell_27567	11043.499558040778	9247.66766664745
cell_27568	10806.642996123897	8663.502744213258
cell_27569	11440.573763840128	9374.362353901755
cell_27570	11605.787343392563	10177.396624323956
cell_27571	10019.485598860208	10036.133997744162
cell_27572	11048.714315299876	10535.112521103742
cell_27573	9949.361654300827	9478.01852496293
cell_27574	11354.963106924495	11284.133092903812
cell_27575	11350.844815870869	10301.298403863178
cell_27577	10656.66475711175	9230.217318651772
cell_27578	11143.3345618646	9402.753270989959
cell_27579	11386.107360828026	8979.691963662737
cell_27580	9975.553366519824	8206.162005055488
cell_27581	10821.551400094313	9313.097504225381
cell_27582	10245.189728757296	10672.562800754633
cell_27583	10963.179765238574	10433.550035537632
cell_27584	10076.297340211268	10451.872883742459
cell_27585	10502.949562653772	10686.574745328504
cell_27586	10994.80198885641	9827.307240836519
cell_27587	10271.601173947258	10259.128341136367
cell_27588	11484.97753071156	10158.73635994655
cell_27589	10914.905264966881	9255.275092175978
cell_27590	11559.214781645169	10172.575937343014
cell_27591	10220.648214070765	10303.873372999398
cell_27592	10254.740251530457	10849.799344822513
cell_27593	10023.131018444754	8243.024730460782
cell_27594	11237.586148160313	9727.970549122248
cell_27595	11113.441284977653	9636.514219221708
cell_27596	11070.741681279185	8086.33021538899
cell_27597	11421.965184970806	10275.81586428754
cell_27598	11105.002624363293	10048.66834897716
cell_27599	9879.56248874942	10790.148704967281
cell_27600	10282.98296458181	10995.6757175069
cell_27601	9986.5755688831	9071.651625054661
cell_27602	10656.424547577542	10139.333060035044
cell_27603	9825.899683847687	11254.027854688426
cell_27604	11450.607616682431	9072.659438803648
cell_27605	9818.317260764963	10930.500115605904
cell_27606	10027.517097435455	10947.924532830375
cell_27607	10380.563106878362	10851.123002300661
cell_27608	10017.640814826214	11131.47429365201
cell_27609	11342.90759885697	9468.597351148494
cell_27610	9949.030695276577	9400.079531609395
cell_27611	10990.48638262292	11243.672431755136
cell_27612	10000.250698347536	8158.125230248332
cell_27613	11064.564093746729	8900.411022314056
cell_27614	11100.662444680014	9785.798478188737
cell_27615	9808.14906093999	10368.442611221595
cell_27616	10107.001341796577	10008.04068775992
cell_27617	10076.493278027412	10650.399144855437
cell_27618	11157.355934526466	9835.788402314245
cell_27619	10847.229039418029	9881.55499293143
cell_27620	11530.984394352523	10072.760565205344
cell_27621	10059.55188306651	8137.558866090056
cell_27622	10320.595986108916	8968.401300697122
cell_27623	10238.939707301362	9592.41754062719
cell_27624	10219.777773656942	11078.136835681604
cell_27625	10169.604379578434	11107.064225087239
cell_27626	10699.532708083867	9523.3952535449
cell_27627	10250.45876857589	8296.90482680842
cell_27628	11590.006826373872	8806.854475128932
cell_27629	10934.329709952437	9871.980003889645
cell_27630	11135.21157823061	8991.483315505824
cell_27631	9914.243277671529	10113.564384866611
cell_27632	11534.9710498085	8895.204273943564
cell_27633	10079.629100095779	10957.78322448328
cell_27634	10191.369103497449	8368.257311487632
cell_27635	10476.214065597042	10917.513591275158
cell_27636	11329.069291398699	8503.0422901066
cell_27637	10102.55062203244	8275.332237609682
cell_27638	11595.484621010271	10547.4105556066
cell_27639	10162.162619424742	10586.675658837008
cell_27640	10952.081822625873	9900.752981364065
cell_27641	10373.125998668695	8459.828343330739
cell_27642	11123.342479567611	9156.812288236997
cell_27643	10563.817875232093	8281.001405712386
cell_27644	10068.168107463065	9084.450494404726
cell_27645	10246.387017774498	9139.816798899088
cell_27646	11245.207559923543	10530.352159143842
cell_27647	10087.387500199644	9048.015762031911
cell_27648	11120.715654169238	10223.883354280895
cell_27649	11572.234371134447	9948.231611447958
cell_27650	10160.329054054904	10446.083379469916
cell_27651	10375.177590156754	9182.94465719466
cell_27652	11107.638689232206	9116.789902671533
cell_27653	9873.452395278131	10307.869634204259
cell_27654	10816.455487237574	9197.138681693903
cell_27655	11325.488021583664	10908.76736498593
cell_27656	10617.643241242104	10848.317010990486
cell_27657	11326.317288407367	8412.702292259777
cell_27658	10480.293377846605	9210.33753335186
cell_27659	10997.241696298182	9458.972540813544
cell_27660	11111.509262450045	10290.5530616152
cell_27661	10771.560030754772	9532.154132468293
cell_27662	10178.612867838012	9917.049985036678
cell_27663	10652.408367417942	9945.084605310347
cell_27664	10398.036061612287	10575.637022983465
cell_27665	10117.04514117211	8303.028698344313
cell_27666	11510.659358439343	10737.92220727373
cell_27667	10275.92429998535	9684.398128115345
cell_27668	10422.251123715008	11001.284942059274
cell_27669	11441.547105453688	8767.622081480522
cell_27670	10016.259828963692	8913.58215163928
cell_27671	11286.534681379497	9249.084696122572
cell_27672	11533.541446315734	9619.230830689123
cell_27673	10833.93271398226	9827.481767175805
cell_27674	11016.826216730347	8946.765836709706
cell_27676	10282.780484537421	11118.427758402806
cell_27677	10567.743545924404	10151.821912903466
cell_27678	9858.073173837798	9592.778798420552
cell_27679	11204.543068327604	8129.133608865237
cell_27680	11167.046566273648	8165.451068766397
cell_27681	10325.95081949674	10073.074659506394
cell_27682	10679.71347459846	8625.434292078844
cell_27683	11494.60023123681	8207.873565459517
cell_27684	11427.611119673438	9769.847337140878
cell_27685	10371.65453740104	8482.569173402831
cell_27686	10454.21385962865	9948.970327455349
cell_27687	10510.641184974917	8319.156914756448
cell_27688	10672.230771034385	9281.68803435098
cell_27689	10030.0133940571	10572.731900040508
cell_27690	11003.332142264035	9422.487139489764
cell_27691	11576.998261406701	10153.459296557981
cell_27692	11301.953089025956	8587.314553263534
cell_27693	11096.836673380712	9984.390998684576
cell_27694	10589.768044721788	10681.161135890372
cell_27695	9787.880848047493	10390.780482574184
cell_27696	11596.117073836467	10878.328008054164
cell_27697	10162.350641330117	8196.053019498706
cell_27698	9772.321877033824	8383.843922525719
cell_27699	10778.272634372832	8720.417539135238
cell_27700	10496.176799515528	9657.441118923087
cell_27701	10921.05388700881	9555.534070232408
cell_27702	9790.048248418549	10231.680635584311
cell_27703	9721.64206203239	10222.148585811572
cell_27704	10884.375510524818	9953.159274807724
cell_27705	11442.218841122803	10757.244890947366
cell_27706	10955.113707005125	10386.692482816994
cell_27707	10045.639293014496	10751.435401046127
cell_27708	9742.940307074652	10157.94466688368
cell_27709	9892.240317324584	9950.396542310922
cell_27710	10463.491496030545	11113.7333322374
cell_27711	10655.387592163774	8332.32037140993
cell_27712	11589.89280947793	10126.610218986782
cell_27713	11062.209468923402	9594.049622653522
cell_27714	9976.336130678636	11071.800480782522
cell_27715	9823.755134837058	10229.211552154711
cell_27716	10745.38295655943	9460.067409011353
cell_27717	11218.669057006859	8853.403104081557
cell_27718	11064.672115973402	10044.308241265482
cell_27719	11054.003514719578	10168.814612009486
cell_27721	10675.370160691038	8661.47938561291
cell_27722	10574.80737689329	9144.11917142137
cell_27723	11506.62542356522	10319.239253877953
cell_27724	10176.904228770925	8321.288303984038
cell_27727	11346.244076460964	10260.412712209993
cell_27728	11585.061394330618	8330.119082876563
cell_27729	11022.218120342464	9825.304384768015
cell_27731	10050.588912174786	9813.622865735442
cell_27732	10745.238130053733	8238.574379698288
cell_27733	11086.559143866469	8854.301383588807
cell_27734	10579.505598868263	10588.579355874434
cell_27735	10015.336624473595	8085.314674141407
cell_27736	10880.589438317054	10331.34185272011
cell_27737	11182.24939022269	8592.549865767143
cell_27738	9739.221080042329	8435.10910942361
cell_27739	11028.190050429912	11237.479431297395
cell_27741	10221.453777568657	11228.73140656796
cell_27742	10135.951841745049	10656.014442075113
cell_27743	11588.947262735153	8191.375269499047
cell_27744	9936.761342015976	10671.611810725864
cell_27745	9936.528901608457	8961.110793268916
cell_27746	11233.89545251382	8247.45186178429
cell_27747	10441.84019977723	10871.351215957184
cell_27748	11099.898761122453	10322.62772370631
cell_27749	10776.928296893875	11171.338201021083
cell_27750	11387.524468257945	10190.01769247614
cell_27751	11397.890570715514	8457.481294777617
cell_27752	11588.09022576191	9087.528080916807
cell_27753	11415.718708755725	9146.98963822234
cell_27754	10818.13748168162	9283.238116024646
cell_27755	9776.373453122049	10929.207275271876
cell_27756	11215.165875671022	8319.668039389971
cell_27757	9777.052485496997	10114.077057767892
cell_27758	11280.471666041858	9772.37239183463
cell_27759	9733.643510755972	11047.895697492077
cell_27760	10294.12940619472	8826.461676913035
cell_27761	10106.440098716173	9619.14274268951
cell_27762	11590.969146231942	9343.21427386334
cell_27763	10155.40747721222	11128.277373837103
cell_27764	10569.007010120567	8704.166533348141
cell_27765	11061.190336767406	9228.521159159545
cell_27766	10348.101869370546	8251.586290992294
cell_27767	10186.331333869011	10463.58371990168
cell_27768	10482.330380559126	9732.060685156084
cell_27769	9944.84807527321	8384.834252956243
cell_27770	10589.518403773283	8332.129728248721
cell_27771	10285.279879105796	9856.047314342277
cell_27772	11201.518911456129	11190.427675883067
cell_27773	10389.476758109462	11243.269114186485
cell_27774	10651.142575019769	9522.163476505599
cell_27775	10302.585165958186	10634.86592377953
cell_27776	9940.366565397377	9794.749604673443
cell_27777	9719.422544712714	9655.885955822409
cell_27778	10006.507548511736	9300.996449881179
cell_27779	10781.587847288964	11223.156692115223
cell_27780	11535.377239821737	8149.873063484916
cell_27782	11194.304249269915	11254.913791278912
cell_27783	11529.876642812866	8555.039316934359
cell_27784	10877.30957396678	9366.0222439918
cell_27785	11215.718825067508	9592.282640747118
cell_27786	9929.482553552649	8332.730731142354
cell_27787	10404.601406383483	9811.843794418093
cell_27788	11034.369705466379	9312.218342333517
cell_27789	10908.527200645816	11008.31864554984
cell_27790	10954.920565956601	8955.72914994414
cell_27791	11476.162422875308	9142.3455470529
cell_27792	10218.695911089979	9679.862753918691
cell_27793	9988.041484310794	9356.418332100058
cell_27794	11228.260442950987	8464.779082602638
cell_27795	11350.981791073284	10124.11352892719
cell_27796	10065.513135688176	10929.846113041267
cell_27797	11146.917708406108	9662.826748811753
cell_27798	10708.962205326858	9496.881118803794
cell_27799	10255.742456138663	8383.388455324428
cell_27800	10734.892616201654	9148.394280033497
cell_27801	10368.352938373133	8766.738303997592
cell_27802	11027.931609149868	9452.106157695198
cell_27803	10454.800465082126	10677.438816808743
cell_27804	10802.99904960698	9559.077552242532
cell_27805	10048.08189885733	9050.834162640867
cell_27806	11024.219330925054	9367.278165368327
cell_27807	11503.543475736751	9802.67333112048
cell_27808	10213.928138494799	8807.863287137594
cell_27809	10001.856238888908	9180.10217356547
cell_27810	11468.235808044505	9675.257274119449
cell_27811	11140.882130339256	9248.73458445697
cell_27812	9861.377447874482	8355.807328977065
cell_27813	10715.85083021838	8658.278608625438
cell_27814	11462.918837557296	9827.140387166708
cell_27815	11034.517654861638	9005.962527929967
cell_27816	9830.906302825373	10175.021241664575
cell_27817	10209.372615769977	10043.766589469335
cell_27818	11005.313063226018	9944.549856878726
cell_27819	10549.046065373177	10569.672132873548
cell_27820	10455.91163531998	8600.535640910819
cell_27821	10928.40586875666	10877.392053163116
cell_27822	10407.460588709098	10680.84175485607
cell_27823	11208.652694690209	11289.922681671787
cell_27824	10725.058102146368	10412.34748012804
cell_27825	10206.110725461689	10213.37276300297
cell_27826	11441.576942354444	9287.196486689945
cell_27827	10068.826453377435	10510.121013017852
cell_27828	9974.54112232432	10297.211491111357
cell_27830	10803.77277310224	9536.425527039411
cell_27831	11133.777676180196	11251.538905294397
cell_27833	10632.964747967784	9444.783921528213
cell_27834	10010.904392417808	9137.012861821098
cell_27835	10991.164479298954	9393.293215991884
cell_27837	11121.764185478247	9314.171098734494
cell_27838	10738.782465467322	10327.254929427334
cell_27839	10136.645431616975	9888.233803250938
cell_27840	11110.623829400873	9670.115756246534
cell_27842	10378.289976135022	8914.29124759449
cell_27843	11153.54976620437	10536.027701658839
cell_27844	10277.30203224994	9140.026864617843
cell_27845	11102.58111351752	9333.553829509094
cell_27846	11407.255682760362	10179.86168350673
cell_27847	9731.639735524592	9004.754937955748
cell_27848	10140.53243175687	9988.052841258761
cell_27849	11108.491763894554	10883.977928691162
cell_27850	11503.76735783231	8859.998932835937
cell_27851	9891.148730133564	8590.500437626808
cell_27852	11419.101733585912	10130.437191588075
cell_27853	10130.220040470289	10215.795447548035
cell_27854	11567.262590824164	10552.69395889558
cell_27855	9971.721399211016	8410.791875202365
cell_27856	10104.497404622347	9077.41196311651
cell_27857	11358.186721957167	9297.879189350062
cell_27858	11380.415686553277	8303.326864781457
cell_27859	11062.070130842087	9777.004363123351
cell_27860	10513.688826777236	8677.733114796802
cell_27862	11547.744717979507	8446.995175142683
cell_27863	11328.217310369973	8950.211026279148
cell_27864	11192.92551107006	9659.633463999462
cell_27865	11165.677777399438	9491.880914033416
cell_27866	9736.958650046245	9188.07314269832
cell_27867	11025.90499742767	8581.97754795408
cell_27868	10972.946328732714	9967.85798408438
cell_27869	10292.782914119149	10039.096762917829
cell_27870	11322.33100364293	10012.104496011303
cell_27871	9824.924422014914	9800.806361735984
cell_27872	9987.320048826403	11138.01723640283
cell_27873	10017.799954111922	10554.085381451923
cell_27874	10405.938878509747	9725.567077427178
cell_27875	10006.406118474182	9979.574940752356
cell_27876	10075.727939785173	10996.267812825297
cell_27877	9891.454009133222	10171.263406740381
cell_27878	10776.013414128287	11252.275095808645
cell_27879	10462.237663830627	9391.932667390258
cell_27880	10140.901753908885	9205.845280063719
cell_27881	11045.60071034818	9797.584298809701
cell_27882	10445.72296703417	10478.474326375956
cell_27883	10737.423431635509	9246.292610317643
cell_27884	10543.803888542823	8298.936688825734
cell_27885	10223.098523704279	8143.044339082942
cell_27886	10638.021614565958	10371.15064544724
cell_27887	11273.689587376255	8783.148592001415
cell_27888	9862.155029997415	10123.737055114041
cell_27889	10106.618346022364	9003.794236056072
cell_27890	11124.605974841841	8727.268107042613
cell_27891	9963.901520920463	10715.953300472538
cell_27892	9871.498497165308	10820.511326503283
cell_27893	10911.89021023062	8828.985587422148
cell_27894	9765.507381519516	9638.357846791832
cell_27895	10503.132484515627	10441.562329228364
cell_27896	10439.457806209075	8785.924084794171
cell_27897	10194.312825296884	10623.209775071957
cell_27898	10874.649616039038	8948.435420211466
cell_27899	9944.737059246509	11198.796937949865
cell_27900	10750.745017890364	10564.767360552714
cell_27901	11135.878116587497	10483.189232772947
cell_27902	9885.343256577435	9422.686057158835
cell_27903	11336.214689775745	9893.890085485136
cell_27904	10507.01019592246	8865.522316637258
cell_27905	9800.688734396977	9626.548049823641
cell_27906	10167.722711347515	8258.020344875204
cell_27907	10155.446724824555	9595.814196994452
cell_27908	10759.39340008114	8400.783188360529
cell_27909	10056.59504877086	11132.78842626918
cell_27910	10285.834007503583	8800.703972994777
cell_27911	10644.71830254923	10642.97600736413
cell_27912	10902.074369912101	9404.232938135157
cell_27913	11537.200906764818	9766.880594515857
cell_27914	10395.297719574928	9467.4591811313
cell_27915	10984.649803105844	10238.576202906836
cell_27917	10725.275664592687	9342.772207681313
cell_27918	10731.156081337127	9506.129566172498
cell_27919	9987.076723384622	10324.096532443213
cell_27920	10612.904210661602	8684.110417963337
cell_27921	11309.617542407583	10970.225931786948
cell_27922	9912.32186550071	10264.217214664128
cell_27923	11039.852725536251	9778.070504128425
cell_27924	11125.647601916242	10348.87959289136
cell_27925	9774.556195934147	8453.365946663775
cell_27926	9977.212096162471	8547.716277715504
cell_27927	11575.742439379606	8302.295298901163
cell_27928	10784.660925656859	9873.692501673566
cell_27929	10745.237128895731	9418.463926035833
cell_27930	10670.440481832462	8813.187602438364
cell_27931	10925.047874552296	8676.458890488571
cell_27932	9834.77968745936	10133.219507606298
cell_27933	11001.753788912125	9254.46488095238
cell_27934	10980.309404079377	9691.220170911498
cell_27935	10490.988296545323	10163.27497166267
cell_27936	10685.474501118759	9196.107632666877
cell_27937	11581.501860990782	9701.979518743949
cell_27938	11573.740820846017	9777.633968235388
cell_27939	11300.045724379446	8650.624993906298
cell_27940	11478.634941234439	9859.681843972761
cell_27941	10258.687581332086	8779.974554486838
cell_27942	9885.207581351706	10278.59135183053
cell_27943	10109.769272901069	10353.791036993805
cell_27944	9929.262164726306	10879.22642784549
cell_27945	10724.215304930116	11040.800912678083
cell_27946	11489.9051667865	10396.74613417661
cell_27947	11046.333046767186	10122.451954651777
cell_27948	9786.911354869057	8250.169073493507
cell_27949	10456.87340750718	10646.21630789539
cell_27950	10214.464712935454	9177.169211030094
cell_27951	11197.337074682418	8257.96063478162
cell_27952	10233.350251380647	9689.875183202637
cell_27953	10030.41958405154	9565.512423261642
cell_27954	10810.711656374679	8619.675362115224
cell_27955	11220.157692147588	8809.388281407402
cell_27956	10396.1053881001	10977.579039835862
cell_27957	10359.514782831857	9093.464209913025
cell_27958	11315.79806253878	9491.040933700482
cell_27959	11184.055499508457	8813.357746594264
cell_27960	11392.182165161617	10473.977054324236
cell_27961	11049.576223444437	11261.938619578863
cell_27962	10155.597550896284	9793.178733389808
cell_27963	10916.077992765602	9228.312678911097
cell_27964	10271.794827657453	10713.404069418784
cell_27965	10721.905087793384	8803.20406475106
cell_27966	10665.827626303553	9425.1940284209
cell_27967	11418.606319486376	9628.019865347906
cell_27968	10721.955797130235	9208.439022540033
cell_27969	11064.679366187236	9806.605380927456
cell_27970	11437.63403332453	9010.851300997434
cell_27971	10365.653477154881	9251.050102215113
cell_27972	10445.045410980683	9447.099956982074
cell_27973	10171.349753030321	10917.140757865458
cell_27974	11571.856309640967	8213.76779767238
cell_27975	10912.995050636402	8921.720282364171
cell_27976	10117.886468967303	8364.266230442743
cell_27977	9909.864241705483	9023.753767266515
cell_27978	11328.359458127967	10045.840777428719
cell_27979	10722.702156657948	8750.545764932198
cell_27980	11431.082340753215	8915.689029980866
cell_27981	10983.6625096684	8553.708880529783
cell_27982	10472.40700622745	10196.778511110448
cell_27983	10338.102328993818	9824.47079200266
cell_27984	11065.5065605331	9562.782376214582
cell_27985	11097.101208041542	9754.985567164735
cell_27986	10513.79612067926	9032.37064017942
cell_27987	10790.510333051496	11134.894009851856
cell_27988	9939.135025593983	10858.947330115803
cell_27989	10436.72805208831	10900.765269259224
cell_27990	9732.298819124473	8712.602685689108
cell_27991	11307.376923833495	8525.522140916048
cell_27992	11097.145805863602	9915.600393184803
cell_27993	9914.153134144339	10806.207958654
cell_27994	9720.911315658688	10466.742469541203
cell_27995	10017.291431784108	9815.821518588535
cell_27997	9823.891915288345	8745.988846771386
cell_27998	11538.89094897327	8862.903646945699
cell_27999	9827.674149018963	10966.755555173508
cell_28000	10475.65926400879	9155.237561335438
cell_28001	11393.266652101009	8087.264784055461
cell_28002	11136.977322021337	8885.099657041264
cell_28003	11216.187130991197	10492.89713987971
cell_28004	11531.643260639454	8323.481491591485
cell_28005	10031.199520251897	9635.534176422885
cell_28006	10977.834469485691	8679.363996716998
cell_28007	10973.470561442853	9273.472792630375
cell_28008	10903.17579512306	10180.77014839428
cell_28009	10750.961514883427	9124.536820358035
cell_28010	9850.091277849033	9742.681746220911
cell_28011	11576.69468210102	10912.324790881268
cell_28012	10984.962349243247	8131.391348280904
cell_28013	10220.73185980138	10802.07275541452
cell_28014	9906.400785753738	9716.55427224105
cell_28015	11064.880419626319	9422.329480824423
cell_28016	10714.794462738702	10260.625375974336
cell_28018	11010.131594128028	9784.002993671704
cell_28019	11115.951759386315	8811.994407761787
cell_28020	10284.575061033847	9758.752292247755
cell_28021	10673.949112916547	10194.069555113725
cell_28022	10441.914719820896	8906.199935232904
cell_28023	11080.146737813751	9721.558426669504
cell_28024	10564.173758791094	11014.395746293692
cell_28025	9952.369732422907	9893.25375233281
cell_28026	9982.754238061645	10458.616458793464
cell_28027	10366.696653275401	11063.677047201787
cell_28028	10669.726039123798	11252.552844534384
cell_28029	11604.32299082808	11048.42670295025
cell_28030	11291.733341354127	9476.753469615469
cell_28031	10747.921756555594	9383.539756618056
cell_28032	10040.032954030465	8221.197633872569
cell_28033	11488.87853640131	8547.40893918056
cell_28034	10993.116724125699	9285.471077250479
cell_28035	10856.696991493163	8746.182533734955
cell_28036	10105.347712382774	10514.98752170355
cell_28037	10786.00774512281	8768.661072095543
cell_28038	9851.759780349192	10701.774337493795
cell_28039	11323.242336818927	9980.043469918372
cell_28040	10682.365886696338	10467.60129376951
cell_28041	11258.517577779292	9502.1312081603
cell_28042	10716.1325947361	11282.902418861328
cell_28043	11593.209175885646	10977.11858745713
cell_28044	11586.276659825253	10768.061944837542
cell_28045	10759.512034261055	10994.33950733155
cell_28046	10999.299416290723	9081.839766368015
cell_28047	11071.982422193523	9361.656414856212
cell_28048	11220.606197915222	10514.775051102046
cell_28049	10223.418550417746	8983.058947597037
cell_28050	11375.049460140955	10079.777095927122
cell_28051	9722.985045106117	9622.494988770546
cell_28052	9840.36258952831	8592.228174591033
cell_28053	10877.394227685474	10474.507701190418
cell_28054	11450.836014158578	10388.071720055834
cell_28056	10147.74939798445	8876.518554863065
cell_28057	10469.734516550525	8405.646238952153
cell_28058	10011.50926969331	8347.878310793001
cell_28059	10024.643046318912	10183.568985836697
cell_28060	10600.520539161826	8243.942517234396
cell_28061	11537.641179030119	8178.022567334336
cell_28062	11343.370102519857	9092.023735644709
cell_28063	10585.408395463899	10534.057393507186
cell_28064	9960.998103539048	8142.267975821391
